,Date,Category,Inventory Level,Units Sold,Units Ordered,Price,Competitor Pricing
2189,2023-03-14,Toys,5592,2818,2225,54.6465,54.742999999999995
2190,2023-03-15,Clothing,6016,2779,2540,52.3872,53.58559999999999
2191,2023-03-15,Electronics,2468,1416,1171,69.12899999999999,69.49100000000001
2192,2023-03-15,Furniture,6545,3465,2435,51.54260869565218,51.28869565217392
2193,2023-03-15,Groceries,5800,2192,1977,64.538,64.5675
2194,2023-03-15,Toys,6217,3113,2396,62.85272727272727,63.53954545454545
2195,2023-03-16,Clothing,6969,3677,3303,55.3,55.595
2196,2023-03-16,Electronics,6977,3656,2708,57.89333333333334,57.92875
2197,2023-03-16,Furniture,6149,3074,2614,55.289130434782614,54.81
2198,2023-03-16,Groceries,4334,2111,1771,56.92785714285714,55.46
2199,2023-03-16,Toys,3718,1423,1493,56.75692307692308,57.59307692307693
2200,2023-03-17,Clothing,5699,2236,1681,70.05947368421053,70.41578947368421
2201,2023-03-17,Electronics,4444,1733,1620,57.08,55.5835294117647
2202,2023-03-17,Furniture,5195,2740,2315,49.640499999999996,48.5575
2203,2023-03-17,Groceries,7098,4210,3283,52.79153846153846,52.12884615384615
2204,2023-03-17,Toys,5006,2694,1452,57.571666666666665,57.592222222222226
2205,2023-03-18,Clothing,8652,3804,3289,53.28,53.833333333333336
2206,2023-03-18,Electronics,4353,2594,1822,59.096666666666664,60.37111111111111
2207,2023-03-18,Furniture,5020,2830,1838,57.33941176470588,57.84176470588235
2208,2023-03-18,Groceries,4514,1696,1775,59.746875,59.859375
2209,2023-03-18,Toys,5354,2133,2321,52.75909090909091,52.47409090909091
2210,2023-03-19,Clothing,7367,3642,2425,53.34913043478261,54.001304347826085
2211,2023-03-19,Electronics,4149,1378,1430,54.19785714285714,53.625
2212,2023-03-19,Furniture,5387,2261,1838,62.68157894736842,62.31315789473685
2213,2023-03-19,Groceries,6191,3358,2543,53.807391304347824,53.72304347826088
2214,2023-03-19,Toys,5966,2601,2456,58.25761904761905,58.4052380952381
2215,2023-03-20,Clothing,4824,1878,1786,47.60235294117647,46.80882352941177
2216,2023-03-20,Electronics,5092,2958,2607,56.65181818181818,57.05318181818182
2217,2023-03-20,Furniture,6816,3465,2578,51.83227272727272,52.209999999999994
2218,2023-03-20,Groceries,6236,3352,2492,59.56608695652174,60.09869565217391
2219,2023-03-20,Toys,4320,2364,2154,64.848125,64.995625
2220,2023-03-21,Clothing,5323,2246,2827,53.11826086956522,53.75043478260869
2221,2023-03-21,Electronics,3601,1754,1737,61.835,61.696666666666665
2222,2023-03-21,Furniture,6373,3445,3233,57.69576923076923,57.37730769230769
2223,2023-03-21,Groceries,6466,2790,2692,49.67166666666666,50.005833333333335
2224,2023-03-21,Toys,3949,2118,1657,49.754,51.39933333333333
2225,2023-03-22,Clothing,6691,3884,2474,54.834999999999994,55.60909090909092
2226,2023-03-22,Electronics,3010,1527,1642,63.138571428571424,62.88928571428572
2227,2023-03-22,Furniture,3965,1987,1149,57.423846153846156,56.98230769230769
2228,2023-03-22,Groceries,5928,2782,2181,62.86227272727273,62.88181818181818
2229,2023-03-22,Toys,6880,3211,2979,54.438620689655174,54.63896551724138
2230,2023-03-23,Clothing,6033,2559,2196,59.568636363636365,60.08454545454546
2231,2023-03-23,Electronics,4428,2252,1846,55.2975,57.04
2232,2023-03-23,Furniture,6823,3294,2342,55.05791666666667,55.88666666666666
2233,2023-03-23,Groceries,5639,2873,2666,60.044761904761906,60.74238095238095
2234,2023-03-23,Toys,5232,2844,2158,61.80823529411765,62.08941176470588
2235,2023-03-24,Clothing,4322,2097,1576,54.215294117647055,55.94647058823529
2236,2023-03-24,Electronics,4988,2421,2483,49.690000000000005,49.57954545454545
2237,2023-03-24,Furniture,7289,2996,2650,51.028333333333336,51.392500000000005
2238,2023-03-24,Groceries,6463,3299,2755,57.79318181818182,57.64954545454545
2239,2023-03-24,Toys,3374,1337,2162,57.15533333333333,57.496
2240,2023-03-25,Clothing,6092,3147,2444,58.297000000000004,57.3205
2241,2023-03-25,Electronics,5900,2127,2076,58.785000000000004,60.59
2242,2023-03-25,Furniture,5003,2575,2199,56.02428571428571,55.9347619047619
2243,2023-03-25,Groceries,6356,3388,2557,64.895,64.39916666666666
2244,2023-03-25,Toys,5111,2440,1563,52.75411764705883,50.49588235294118
2245,2023-03-26,Clothing,6289,3123,2146,60.697272727272725,60.61000000000001
2246,2023-03-26,Electronics,4377,2508,2132,66.13578947368421,66.56
2247,2023-03-26,Furniture,6405,2505,2400,53.52565217391304,52.74217391304347
2248,2023-03-26,Groceries,5294,2129,2154,52.295500000000004,52.416
2249,2023-03-26,Toys,4304,2050,1871,57.670625,57.959375
2250,2023-03-27,Clothing,5663,2754,2002,62.41111111111112,62.49111111111111
2251,2023-03-27,Electronics,5698,3183,1909,51.941818181818185,51.53363636363636
2252,2023-03-27,Furniture,5722,2326,2442,49.445,49.275
2253,2023-03-27,Groceries,5678,3044,2699,55.50952380952381,55.210952380952385
2254,2023-03-27,Toys,4459,2342,1711,51.72894736842105,51.094210526315784
2255,2023-03-28,Clothing,6463,3515,2240,62.425909090909094,63.068636363636365
2256,2023-03-28,Electronics,5376,3186,1757,61.251666666666665,62.095555555555556
2257,2023-03-28,Furniture,4830,2670,1771,60.77411764705883,61.16117647058824
2258,2023-03-28,Groceries,7006,4131,2441,56.09636363636364,55.48409090909092
2259,2023-03-28,Toys,6326,2634,1903,50.98952380952381,50.825238095238106
2260,2023-03-29,Clothing,4578,2041,2085,52.74842105263158,52.42894736842105
2261,2023-03-29,Electronics,5103,2879,1851,60.56842105263158,60.00789473684211
2262,2023-03-29,Furniture,7401,4444,2762,50.79461538461539,50.573461538461544
2263,2023-03-29,Groceries,3549,2287,1702,53.41133333333334,52.592666666666666
2264,2023-03-29,Toys,5712,2876,2419,65.5147619047619,65.30285714285715
2265,2023-03-30,Clothing,4963,2773,1742,56.922105263157896,56.65842105263158
2266,2023-03-30,Electronics,4546,2520,1939,62.764736842105265,61.97210526315789
2267,2023-03-30,Furniture,6970,3502,3746,58.201,57.77366666666667
2268,2023-03-30,Groceries,6178,3242,1913,56.19722222222222,57.75388888888889
2269,2023-03-30,Toys,3234,1411,1763,55.37642857142857,54.36071428571428
2270,2023-03-31,Clothing,4492,1811,1911,51.217894736842105,51.03052631578947
2271,2023-03-31,Electronics,4284,2006,1650,56.94866666666667,58.910666666666664
2272,2023-03-31,Furniture,4611,2165,2425,54.12227272727273,54.13227272727273
2273,2023-03-31,Groceries,6258,3487,2126,53.33772727272728,52.50863636363636
2274,2023-03-31,Toys,6807,3629,2696,53.39772727272727,53.02590909090909
2275,2023-04-01,Clothing,5421,2684,2351,48.5947619047619,48.98571428571429
2276,2023-04-01,Electronics,5544,2105,1676,60.1785,60.6885
2277,2023-04-01,Furniture,4257,2518,2123,59.90684210526316,59.69421052631579
2278,2023-04-01,Groceries,5447,2397,2803,63.65826086956522,64.75434782608696
2279,2023-04-01,Toys,5090,2341,1799,64.79352941176471,64.28058823529412
2280,2023-04-02,Clothing,5257,2857,2882,54.3235,54.553999999999995
2281,2023-04-02,Electronics,5607,2870,2062,51.68,52.32055555555556
2282,2023-04-02,Furniture,6514,3405,2262,70.22136363636363,70.87772727272727
2283,2023-04-02,Groceries,6552,3150,3167,60.783846153846156,61.12730769230769
2284,2023-04-02,Toys,4253,1996,1662,59.38928571428572,59.79642857142857
2285,2023-04-03,Clothing,5099,2916,1921,49.055263157894736,48.55736842105264
2286,2023-04-03,Electronics,4642,1759,1777,54.54777777777778,54.617222222222225
2287,2023-04-03,Furniture,5208,2147,2187,57.364210526315794,58.30368421052631
2288,2023-04-03,Groceries,5685,2278,2370,53.85952380952381,53.32
2289,2023-04-03,Toys,6192,3031,2883,59.471304347826084,60.24
2290,2023-04-04,Clothing,8252,3758,3166,49.99,50.75428571428571
2291,2023-04-04,Electronics,4796,2372,2100,48.495294117647056,48.17529411764706
2292,2023-04-04,Furniture,4958,2139,2152,49.68411764705883,49.34470588235294
2293,2023-04-04,Groceries,4974,2057,1687,57.736111111111114,56.84722222222222
2294,2023-04-04,Toys,6235,2990,2276,54.312,53.245000000000005
2295,2023-04-05,Clothing,4779,1931,1938,60.22176470588235,61.09176470588235
2296,2023-04-05,Electronics,7546,3735,2026,58.85833333333334,58.72416666666666
2297,2023-04-05,Furniture,5815,2505,2499,52.79600000000001,52.592499999999994
2298,2023-04-05,Groceries,4740,1908,2007,55.43882352941176,56.28
2299,2023-04-05,Toys,5738,2926,2665,64.35136363636364,63.56318181818181
2300,2023-04-06,Clothing,5266,2816,2566,60.30904761904762,59.712857142857146
2301,2023-04-06,Electronics,3767,1690,2187,53.46631578947368,53.65526315789474
2302,2023-04-06,Furniture,5760,2607,1682,61.48199999999999,60.8765
2303,2023-04-06,Groceries,4386,2082,1795,59.71399999999999,59.413333333333334
2304,2023-04-06,Toys,6829,3200,2436,54.4964,54.383199999999995
2305,2023-04-07,Clothing,4673,2775,1805,46.970625,48.1825
2306,2023-04-07,Electronics,6458,2813,2198,49.82545454545455,50.83636363636364
2307,2023-04-07,Furniture,5264,2303,1697,59.262,59.8155
2308,2023-04-07,Groceries,6585,3511,2430,50.31583333333333,51.11416666666667
2309,2023-04-07,Toys,5200,2626,1687,53.81611111111111,53.99666666666666
2310,2023-04-08,Clothing,5260,2398,2182,55.544500000000006,56.361000000000004
2311,2023-04-08,Electronics,4007,2054,1295,71.29230769230769,70.36692307692307
2312,2023-04-08,Furniture,6378,3552,2413,58.98619047619048,59.73714285714286
2313,2023-04-08,Groceries,6222,3150,3283,55.07640000000001,54.822399999999995
2314,2023-04-08,Toys,5383,2080,2194,43.32333333333333,43.05238095238095
2315,2023-04-09,Clothing,6253,3739,2462,55.38857142857143,55.27095238095238
2316,2023-04-09,Electronics,5054,2005,2238,60.48285714285715,60.68714285714286
2317,2023-04-09,Furniture,5259,3456,1432,57.28411764705883,57.32588235294117
2318,2023-04-09,Groceries,5746,3169,2190,57.66368421052631,57.54947368421053
2319,2023-04-09,Toys,5319,3147,2119,62.90909090909091,63.939090909090915
2320,2023-04-10,Clothing,5474,2471,2287,66.6,67.2255
2321,2023-04-10,Electronics,4273,1287,2722,60.512,60.198
2322,2023-04-10,Furniture,5040,2407,2084,63.775,63.8925
2323,2023-04-10,Groceries,4752,2211,1957,53.484,53.079499999999996
2324,2023-04-10,Toys,6043,3082,2566,63.2595,64.022
2325,2023-04-11,Clothing,6399,2941,2673,54.24458333333333,53.9975
2326,2023-04-11,Electronics,3858,1630,1625,54.151428571428575,54.23714285714285
2327,2023-04-11,Furniture,3939,2047,1677,57.75142857142857,56.08571428571429
2328,2023-04-11,Groceries,7343,3916,3257,47.947407407407404,48.48037037037037
2329,2023-04-11,Toys,5378,2168,2193,46.023809523809526,46.039047619047615
2330,2023-04-12,Clothing,7836,3375,2403,52.01652173913044,52.45913043478261
2331,2023-04-12,Electronics,5097,2594,2221,50.24857142857143,49.25761904761905
2332,2023-04-12,Furniture,5070,3502,1983,56.551875,56.925
2333,2023-04-12,Groceries,5750,2767,2739,48.92434782608696,48.83652173913043
2334,2023-04-12,Toys,4821,2377,2192,60.75705882352942,60.37882352941177
2335,2023-04-13,Clothing,5411,2880,2903,58.40347826086956,58.080869565217384
2336,2023-04-13,Electronics,4718,2609,2080,50.27894736842105,50.45947368421053
2337,2023-04-13,Furniture,3125,1396,1692,49.97833333333333,51.104166666666664
2338,2023-04-13,Groceries,6331,2795,2528,61.078095238095244,61.453809523809525
2339,2023-04-13,Toys,7728,3343,2794,52.6756,52.916000000000004
2340,2023-04-14,Clothing,4779,2658,2086,65.64764705882352,65.46411764705883
2341,2023-04-14,Electronics,4672,2028,1761,51.55722222222222,50.83111111111111
2342,2023-04-14,Furniture,5361,3089,2136,53.35619047619048,53.49571428571429
2343,2023-04-14,Groceries,5122,2148,1716,57.39705882352941,58.51705882352941
2344,2023-04-14,Toys,8021,3607,3437,54.2437037037037,54.310740740740734
2345,2023-04-15,Clothing,6541,3535,2347,47.853913043478265,47.125652173913046
2346,2023-04-15,Electronics,4657,2321,1604,55.53388888888889,56.19833333333333
2347,2023-04-15,Furniture,3886,2113,1542,50.540625,50.676249999999996
2348,2023-04-15,Groceries,5300,3080,2449,42.293684210526315,43.05052631578947
2349,2023-04-15,Toys,6689,2766,2483,49.312083333333334,50.28041666666667
2350,2023-04-16,Clothing,8352,3108,3660,52.8416129032258,52.8316129032258
2351,2023-04-16,Electronics,6347,3271,2545,56.2359090909091,57.444545454545455
2352,2023-04-16,Furniture,5423,2746,2150,56.70526315789474,56.52052631578948
2353,2023-04-16,Groceries,4720,2969,1675,62.44882352941177,64.17
2354,2023-04-16,Toys,3398,1721,1311,51.08636363636364,50.90909090909091
2355,2023-04-17,Clothing,7329,3659,2795,46.86344827586207,46.93620689655172
2356,2023-04-17,Electronics,5135,2467,2077,50.493125,50.320625
2357,2023-04-17,Furniture,4182,1724,1852,61.363125,62.50375
2358,2023-04-17,Groceries,3511,1882,1968,40.096666666666664,39.358333333333334
2359,2023-04-17,Toys,4963,2515,2430,53.94095238095238,54.37761904761905
2360,2023-04-18,Clothing,5068,2618,1832,52.33133333333333,52.11933333333333
2361,2023-04-18,Electronics,5187,2204,2211,59.25857142857143,57.89809523809523
2362,2023-04-18,Furniture,4159,2710,1667,59.1135294117647,58.712941176470586
2363,2023-04-18,Groceries,6094,2677,2656,54.90260869565218,55.32260869565218
2364,2023-04-18,Toys,6297,3064,2489,61.78375,62.23833333333334
2365,2023-04-19,Clothing,6484,3481,2748,56.13,56.98583333333334
2366,2023-04-19,Electronics,6498,3574,2189,51.7255,51.391
2367,2023-04-19,Furniture,5521,3176,2621,56.977391304347826,56.13
2368,2023-04-19,Groceries,3762,1960,1252,60.80714285714286,60.435
2369,2023-04-19,Toys,5100,1901,1738,65.40736842105264,65.31684210526316
2370,2023-04-20,Clothing,4568,1990,1907,50.6775,50.378750000000004
2371,2023-04-20,Electronics,6434,2128,2354,55.73916666666667,54.90166666666667
2372,2023-04-20,Furniture,3586,1219,1588,54.14076923076924,55.52153846153847
2373,2023-04-20,Groceries,5216,2270,1950,55.515,54.663
2374,2023-04-20,Toys,7347,3404,3048,61.444074074074074,60.34777777777777
2375,2023-04-21,Clothing,6323,3487,2129,59.1835,58.346000000000004
2376,2023-04-21,Electronics,4261,2007,1854,55.63666666666666,55.37428571428571
2377,2023-04-21,Furniture,3867,2003,1543,48.3725,48.810833333333335
2378,2023-04-21,Groceries,6468,2648,2600,62.5264,62.4176
2379,2023-04-21,Toys,7054,4113,2179,59.78818181818181,59.651363636363634
2380,2023-04-22,Clothing,5379,2661,2400,52.17473684210526,53.09684210526316
2381,2023-04-22,Electronics,3561,1729,1661,53.740625,54.51375
2382,2023-04-22,Furniture,6476,3122,2520,52.96478260869566,53.15
2383,2023-04-22,Groceries,7056,2959,2780,56.04964285714285,55.42071428571428
2384,2023-04-22,Toys,3724,1900,1732,60.77285714285714,60.80428571428571
2385,2023-04-23,Clothing,5473,2536,2093,52.17999999999999,52.724000000000004
2386,2023-04-23,Electronics,5077,2491,2339,52.08238095238095,53.54666666666667
2387,2023-04-23,Furniture,5640,2324,2354,55.35368421052632,56.02684210526316
2388,2023-04-23,Groceries,4647,1785,2069,49.62352941176471,49.27235294117647
2389,2023-04-23,Toys,5385,2673,2937,47.22782608695652,47.934347826086956
2390,2023-04-24,Clothing,4281,1919,1585,54.06625,54.355625
2391,2023-04-24,Electronics,5303,1802,1803,53.269411764705886,52.84117647058824
2392,2023-04-24,Furniture,5284,2944,2517,53.968333333333334,54.867222222222225
2393,2023-04-24,Groceries,6256,3051,2920,57.00833333333333,57.42249999999999
2394,2023-04-24,Toys,7160,4098,2652,53.5656,52.577200000000005
2395,2023-04-25,Clothing,5771,2788,1928,50.81947368421052,51.479473684210525
2396,2023-04-25,Electronics,7039,2818,2918,59.500344827586204,59.44931034482759
2397,2023-04-25,Furniture,5216,2899,1969,49.141176470588235,49.56705882352941
2398,2023-04-25,Groceries,5836,2140,2014,54.78857142857142,55.37380952380952
2399,2023-04-25,Toys,4038,2976,1870,60.894285714285715,60.33642857142858
2400,2023-04-26,Clothing,5155,2553,1630,61.2235,62.138
2401,2023-04-26,Electronics,6839,3030,2613,48.13,47.35190476190476
2402,2023-04-26,Furniture,7163,4204,2685,48.01416666666666,48.263749999999995
2403,2023-04-26,Groceries,5848,3351,2438,62.462105263157895,63.11842105263158
2404,2023-04-26,Toys,4025,2200,1646,49.074375,48.544374999999995
2405,2023-04-27,Clothing,6836,4223,2355,62.628,62.6508
2406,2023-04-27,Electronics,5115,3096,2051,54.370555555555555,54.21
2407,2023-04-27,Furniture,3387,1863,1608,48.99411764705882,48.60588235294118
2408,2023-04-27,Groceries,6356,3247,2320,48.8335,49.0955
2409,2023-04-27,Toys,5496,2727,1977,48.615500000000004,48.603500000000004
2410,2023-04-28,Clothing,7493,3176,2450,58.434230769230766,58.525769230769235
2411,2023-04-28,Electronics,4752,2789,1991,48.7665,48.4835
2412,2023-04-28,Furniture,6983,3398,2643,54.845,54.93181818181818
2413,2023-04-28,Groceries,3052,1840,1387,60.29454545454546,59.10909090909092
2414,2023-04-28,Toys,5618,3057,2330,41.02714285714286,40.56666666666666
2415,2023-04-29,Clothing,6117,2621,2337,55.78809523809524,56.008095238095244
2416,2023-04-29,Electronics,4880,2289,1678,60.469375,60.881875
2417,2023-04-29,Furniture,6965,2956,2381,60.57217391304348,60.50434782608695
2418,2023-04-29,Groceries,5550,2274,2075,58.95136363636364,59.31818181818182
2419,2023-04-29,Toys,5485,2993,2247,52.07666666666667,52.07555555555555
2420,2023-04-30,Clothing,8583,4529,3152,57.4151724137931,58.35551724137931
2421,2023-04-30,Electronics,4273,2583,1573,64.45933333333333,62.973333333333336
2422,2023-04-30,Furniture,4875,2116,1663,64.646875,65.830625
2423,2023-04-30,Groceries,6019,2048,2442,61.593809523809526,61.40761904761904
2424,2023-04-30,Toys,4927,2512,2136,61.88,61.92
2425,2023-05-01,Clothing,4345,2441,2192,57.5615,56.782
2426,2023-05-01,Electronics,5372,2809,2037,57.89944444444445,57.79722222222222
2427,2023-05-01,Furniture,6996,3261,2543,57.913809523809526,57.36
2428,2023-05-01,Groceries,5190,3239,1842,53.12894736842105,53.85526315789474
2429,2023-05-01,Toys,6692,3343,2285,61.17181818181818,60.51499999999999
2430,2023-05-02,Clothing,4388,2327,1831,47.74526315789473,47.53684210526316
2431,2023-05-02,Electronics,4922,2616,1624,42.39933333333333,43.74066666666667
2432,2023-05-02,Furniture,6387,2765,2576,51.215714285714284,51.17761904761905
2433,2023-05-02,Groceries,4823,2044,2093,54.211052631578944,55.08210526315789
2434,2023-05-02,Toys,6704,3473,2680,60.04423076923077,60.87192307692308
2435,2023-05-03,Clothing,2637,1058,1272,54.3,54.217
2436,2023-05-03,Electronics,6048,3285,2269,63.854,63.1465
2437,2023-05-03,Furniture,6553,3104,2559,58.711739130434786,57.874347826086954
2438,2023-05-03,Groceries,7324,3212,2392,57.41375,57.53708333333333
2439,2023-05-03,Toys,5633,3598,2405,49.91217391304348,50.46304347826087
2440,2023-05-04,Clothing,3594,1322,1601,63.14928571428572,63.403571428571425
2441,2023-05-04,Electronics,5773,2930,2125,57.68150000000001,58.0375
2442,2023-05-04,Furniture,6048,2794,2130,60.291428571428575,59.47428571428571
2443,2023-05-04,Groceries,5384,3312,2582,44.48,45.46476190476191
2444,2023-05-04,Toys,6434,2667,2877,47.76291666666666,47.260416666666664
2445,2023-05-05,Clothing,2735,1332,1227,47.44583333333333,46.586666666666666
2446,2023-05-05,Electronics,4191,1947,1949,61.13733333333333,60.58266666666667
2447,2023-05-05,Furniture,4005,1324,1870,61.57777777777778,61.97555555555555
